,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
ATP5EP2,-0.0054110956669528336,0.7507164636298772,0.9981158848214339,-0.038774858810064525,0.027964718801921945
MSL1,-0.005413263139492675,0.7506199248997625,0.9981158848214339,-0.03877702308704521,0.027962552960828484
NRG1,-0.005424912790626312,0.7501011189941638,0.9981158848214339,-0.038788655557443194,0.027950912072963987
SOCS3,-0.005462641622658379,0.7484216784163128,0.9981158848214339,-0.03882632868547735,0.027913211559725808
LTB4R,-0.005473065139418295,0.7479579015414801,0.9981158848214339,-0.03883673679591776,0.027902795849988598
YPEL3,-0.005494101954336231,0.747022181537297,0.9981158848214339,-0.03885774249564426,0.02788177476918574
ARHGEF40,-0.005502245267154653,0.7466600659638123,0.9981158848214339,-0.038865873755912154,0.02787363753908949
IL32,-0.005537696210862359,0.7450842911608603,0.9981158848214339,-0.03890127217878754,0.027838213024245093
SLC24A4,-0.005539900093489676,0.7449863649114163,0.9981158848214339,-0.03890347279358192,0.027836010781855984
ILF3-AS1,-0.005564873970017198,0.7438769759659802,0.9981158848214339,-0.03892840961718752,0.027811055469482523
HSPB1,-0.00557544669313893,0.7434074745859913,0.9981158848214339,-0.03893896664138594,0.02780049059298501
MX2,-0.005580908079780446,0.7431649889155915,0.9981158848214339,-0.03894441991576221,0.027795033256631158
FBP1,-0.005583298296896993,0.7430588712391053,0.9981158848214339,-0.038946806581859374,0.02779264481152767
ABHD5,-0.0055836201006222155,0.7430445845984608,0.9981158848214339,-0.03894712790746871,0.027792323246345983
PCNX,-0.005591272765357574,0.7427048667096983,0.9981158848214339,-0.038954769200319574,0.027784676252268055
HK3,-0.005611555381886865,0.7418047210862126,0.9981158848214339,-0.03897502165793896,0.027764408646347296
RUNX1,-0.005616441207365567,0.7415879401034944,0.9981158848214339,-0.038979900214421485,0.027759526432632818
SIRT7,-0.005616876110155212,0.7415686447351343,0.9981158848214339,-0.03898033447009769,0.027759091851260558
STAB1,-0.00562635678410552,0.7411480552563292,0.9981158848214339,-0.03898980103415085,0.02774961818092108
RAB3D,-0.0056971694247316094,0.7380090587930581,0.9981158848214339,-0.03906050809632182,0.02767885766172792
LPAR6,-0.005706523594898143,0.7375947302809708,0.9981158848214339,-0.039069848294859835,0.02766951035165956
WARS,-0.005711283256043259,0.7373839376851634,0.9981158848214339,-0.03907460084461498,0.027664754178882072
ATG16L2,-0.005768372171450427,0.7348571656116739,0.9981158848214339,-0.03913160434608151,0.027607706986320552
CD3D,-0.005770826218025079,0.73474861284008,0.9981158848214339,-0.039134054716150966,0.027605254728387006
CLEC4D,-0.005779178914908084,0.7343791777304112,0.9981158848214339,-0.039142394896518,0.027596908116388024
MIR24-2,-0.0057830657885426075,0.7342072844248517,0.9981158848214339,-0.03914627594408765,0.027593024072728324
C1orf228,-0.005790943265656988,0.7338589512935587,0.9981158848214339,-0.03915414161050346,0.027585152327996822
DMXL2,-0.005802906787306621,0.733330042609138,0.9981158848214339,-0.03916608718734168,0.027573197504198066
CKAP4,-0.005827705522371853,0.732234090741981,0.9981158848214339,-0.03919084869490959,0.027548416768175005
FCGR3A,-0.005833960478147087,0.731957746163457,0.9981158848214339,-0.03919709425436603,0.027542166345798532
C12orf57,-0.005834235919207615,0.7319455779478796,0.9981158848214339,-0.039197369281593605,0.027541891104309185
NFE2,-0.005882366115266967,0.7298203573770505,0.9981158848214339,-0.03924542708743138,0.027493795703341015
DPEP2,-0.0059056320424519205,0.7287937769352149,0.9981158848214339,-0.03926865796616066,0.027470546540548698
CLU,-0.005919112792306795,0.7281991776127111,0.9981158848214339,-0.039282118391727,0.027457075487800443
GIMAP6,-0.005923943845050178,0.7279861327382866,0.9981158848214339,-0.03928694215797369,0.027452247907227192
ARF6,-0.005935145977372361,0.7274922101024033,0.9981158848214339,-0.03929812738855409,0.0274410538201016
EGR1,-0.005940777148367124,0.7272439641207216,0.9981158848214339,-0.03930375006009802,0.02743542669016434
CCDC88B,-0.005946470806484457,0.7269929925282141,0.9981158848214339,-0.03930943512230105,0.027429737115796087
HNRNPU-AS1,-0.0059781826853519135,0.7255956962028218,0.9981158848214339,-0.03934109908512183,0.027398047942558325
NACC2,-0.005995506042418183,0.7248327753787986,0.9981158848214339,-0.03935839623862613,0.027380736960642096
