,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
SPINK2,0.178601490957216,1.0537277026351692e-20,4.864709560499032e-19,0.1416549250191405,0.2150511650073218
OSM,0.17775329515024066,1.6136385063476427e-20,7.276383869321114e-19,0.14079639014554104,0.2142155138678186
CYCS,0.17424528960849536,9.189965471760125e-20,4.049850693123382e-18,0.13724621405315984,0.21075882416859532
MIF,0.17371169672518832,1.1935262683072904e-19,5.1427720761063025e-18,0.13670629000265824,0.2102329567709368
CXCR4,0.17171112630190388,3.156151787793683e-19,1.3303865905504243e-17,0.13468217820944262,0.20826116292016755
ANKRD28,0.17044832546294808,5.795307345414974e-19,2.3908725410126882e-17,0.13340467665214,0.20701637346737087
IGLL1,0.17019401169351797,6.546028372319086e-19,2.6443227112347307e-17,0.13314741721589946,0.20676567266303
PPP1R15A,0.16997505347982322,7.26872092074354e-19,2.876336707208515e-17,0.13292592685120086,0.20654982128042504
HSPB1,0.1616985295783597,3.431452335898818e-17,1.255393599869398e-15,0.12455640146457961,0.19838812279119214
CCL3,0.15704669469211008,2.741747788037941e-16,9.493301716081371e-15,0.11985461401396148,0.19379859099799104
GRASP,0.1550205717583816,6.646192586002359e-16,2.1842317668234872e-14,0.11780725551394901,0.191799101343014
CLEC10A,0.15485501564614237,7.141106917583364e-16,2.3077677188656902e-14,0.11763997820683537,0.19163570796323237
C19orf77,0.14986516203898412,5.994262420082155e-15,1.8449007670697302e-13,0.11259923874281257,0.18671008207636666
PRSS57,0.14964621185909915,6.56997120118575e-15,1.990495962359245e-13,0.11237809965849793,0.18649390771671823
HOXA5,0.14940620579022787,7.263608080051747e-15,2.1667901641877444e-13,0.11213569842490108,0.18625694031251044
LDHA,0.1485553643528593,1.0353770569250938e-14,3.041812292996601e-13,0.11127640166368183,0.18541683665194264
NAF1,0.14699273241046942,1.9745893934666204e-14,5.714520647659368e-13,0.10969838609199681,0.18387378504489124
RNASE2,0.1428121916174028,1.0730777316103246e-13,3.0598495905770875e-12,0.10547761322301642,0.17974473406466124
AXL,0.14264268888262677,1.1481025712688697e-13,3.226334616942519e-12,0.10530650762449342,0.17957729156094793
ATF3,0.141796841001341,1.606600179199125e-13,4.387602461221272e-12,0.10445269421661071,0.17874169260109118
SOX4,0.1416806605954256,1.6822179246922797e-13,4.530306327747681e-12,0.10433542401513766,0.17862691576033105
FOSB,0.1383932572949371,6.083573517568726e-13,1.5940606825088863e-11,0.10101761457055698,0.17537881047361167
CENPF,0.136471331606832,1.2716684893401391e-12,3.287686934440706e-11,0.09907829744604511,0.17347948667399057
ZNF331,0.13585366457516224,1.6081254867781661e-12,4.1028359458721897e-11,0.09845510147577324,0.1728690249609898
EIF4E,0.13459797154316247,2.5830231649027006e-12,6.504521969800436e-11,0.09718825875408557,0.17162789238115042
RP6-91H8.3,0.1338201036270125,3.4566164571767295e-12,8.592793987776511e-11,0.09640354470777437,0.1708589853055962
TXN,0.13295967468371425,4.761455961575645e-12,1.1686662163917946e-10,0.09553559717899682,0.17000841573219877
