,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
LRRC8B,0.03522741378128038,0.29746896277222756,0.5495185363181584,-0.031044794806842736,0.10119124156919124
CPD,0.03515765008132066,0.2984275148472776,0.550770178060889,-0.031114577545693488,0.10112210611308642
RP1-60O19.1,0.035125468185289506,0.2988703864179424,0.551068633470524,-0.031146768006584,0.10109021381032282
UBXN7,0.0349238366230067,0.30165509995484696,0.5541180842656982,-0.03134845010189998,0.10089039357198067
SLAMF9,0.03485041858024287,0.3026733355968966,0.5552260808374517,-0.03142188520450158,0.10081763374636125
S100B,0.03462424746524967,0.30582442474587546,0.5562840323076119,-0.03164810437696908,0.10059348589533953
KCNE3,0.034586813436620095,0.30634805346446004,0.5562840323076119,-0.031685545704801366,0.10055638609520813
VAMP5,0.03436306551673297,0.30949020298408203,0.5590790763583418,-0.031909333374723695,0.10033463207589095
AC017002.1,0.0342819224004971,0.31063494741359043,0.5606302918329993,-0.03199048926468801,0.10025421043651139
RP4-549L20.3,0.03400581559371219,0.3145510436227438,0.5656147206427319,-0.03226663299116036,0.09998055215173415
RRAD,0.03390573238301733,0.31597851254213627,0.5672133852363812,-0.0323667270861215,0.09988135401662536
CPEB2,0.03390290601324042,0.3160188860602695,0.5672133852363812,-0.03236955374397193,0.09987855262251714
IFI44,0.033697343026719506,0.31896432721436174,0.5714534564352367,-0.03257513483975321,0.09967480332171753
AKAP12,0.033640451646802565,0.31978266185149484,0.5718741033110674,-0.032632030240819856,0.09961841291785473
TACSTD2,0.033552538131936926,0.3210499158838688,0.5736169873585988,-0.03271994912483654,0.09953127272134592
KLK1,0.03327153589860297,0.3251224218508728,0.5782576649979226,-0.03300096164160016,0.09925273549563585
NT5C3A,0.033082463069918834,0.32788140481525796,0.5809266899632105,-0.0331900354926429,0.09906531543213022
GMIP,0.033071321685510496,0.32804445331140586,0.5809266899632105,-0.03320117678930086,0.09905427129319364
RP11-680A11.5,0.0330671837428275,0.3281050233618745,0.5809266899632105,-0.033205314695198475,0.09905016946362277
AGFG1,0.03291794102816267,0.3302944343887393,0.5833474883304602,-0.03335455456445702,0.09890222773763761
CETP,0.03272378520921724,0.33315681480961257,0.5867718862651863,-0.03354870225847334,0.0987097600611252
POU5F2,0.03262292722328902,0.3346500189443059,0.5867720534851526,-0.03364955404982773,0.0986097770649447
AC009005.2,0.03259940102049546,0.334998942780554,0.5867720534851526,-0.03367307861354402,0.09858645477123272
EIF4E3,0.03255655883696152,0.33563494787723025,0.5871733351624348,-0.03371591762362707,0.09854398372833087
TP53INP2,0.03252346432136349,0.3361267765572713,0.5871733351624348,-0.033749009521101034,0.0985111757450211
RP11-67L2.2,0.03245682975858008,0.3371184581440949,0.5878578095751121,-0.033815638371553255,0.09844511766904578
PPP1R3B,0.03243029603825522,0.33751386520820303,0.588024156273847,-0.033842169653251104,0.09841881334247216
FBRSL1,0.03224929098643446,0.34021914157364486,0.5916854636063389,-0.03402315557756774,0.09823937068567924
