Term,tag %,gene %,fdr,es,nes,lead_genes
PBX3 human tf ARCHS4 coexpression,19-Jan,0.30%,0.909364979,-0.326448521,-0.858732277,STMN1
HOXC10 human tf ARCHS4 coexpression,17-Jun,26.41%,0.910973011,-0.311494861,-0.858737638,ZBTB47;AKT1S1;GYS1;ESRRA;TNNT1;ENDOG
FOXF1 human tf ARCHS4 coexpression,Jun-45,9.28%,0.912340581,-0.245947599,-0.858864214,LGALS1;VCL;WLS;CKAP4;ATP2B4;TRAM2
AHCTF1 human tf ARCHS4 coexpression,May-52,5.75%,0.913762417,-0.251712055,-0.858958516,MKI67;HSPD1;ARHGAP19;MCMBP;VCL
TBX18 human tf ARCHS4 coexpression,29-May,9.28%,0.912248483,-0.275812941,-0.860289281,LGALS1;VCL;CKAP4;ATP2B4;TRAM2
ZFP57 human tf ARCHS4 coexpression,22-Jul,17.73%,0.910927139,-0.309260354,-0.861534636,NFE2;SLC40A1;LMO2;ORAI1;PRSS57;CARS2;PHKA2
FOXA1 human tf ARCHS4 coexpression,Jun-35,12.25%,0.912081309,-0.248057247,-0.861693035,HSPB1;RHOB;ACPP;SH3GLB2;RGL2;RALGAPA2
TRERF1 human tf ARCHS4 coexpression,32/118,21.46%,0.913115428,-0.207191152,-0.862042373,EMB;ANKRD13D;MNDA;STXBP2;SUN2;NLRC5;RPS6KA1;GRK6;PSTPIP1;PIK3CD;KLF13;SIRPB1;ATP2A3;CFP;NADK;IL17RA;RNF166;ITGAM;SETD1B;PTK2B;PSD4;FGD3;FRAT1;MBD6;REXO1;ZBTB7B;CUL9;SIPA1;SEC16A;MYO1G;DOK3;NLRP1
FBN1 human tf ARCHS4 coexpression,Jun-39,9.28%,0.905814083,-0.260883149,-0.865925799,LGALS1;VCL;CKAP4;ATP2B4;SOCS5;TRAM2
BNC2 human tf ARCHS4 coexpression,30-May,11.23%,0.906840554,-0.287183598,-0.866272997,LGALS1;VCL;ATP2B4;TRAM2;EPG5
MATR3 human tf ARCHS4 coexpression,19/19,68.65%,0.907870771,-0.316213108,-0.866574094,RNPEP;PIP5K1B;CCDC117;RASA1;GALC;NETO2;ANGEL1;ZFAND5;FBXO45;SNAPC3;BTRC;IL11RA;TDRD9;PLCL2;PRKAB2;AKAP7;UBTD2;MTX3;HPS3
ID1 human tf ARCHS4 coexpression,Oct-34,20.93%,0.905926216,-0.265881533,-0.867806805,CENPB;AKT1S1;CALR;UPF1;ESRRA;SHC1;ADAM15;CLTB;SERINC2;SMG5
NPAS2 human tf ARCHS4 coexpression,Sep-32,19.94%,0.906281492,-0.271247278,-0.868379331,CD59;PLBD2;CKAP4;ASGR1;TRAM2;SLC39A9;SHC1;SEC23A;SERINC2
ZNF316 human tf ARCHS4 coexpression,45/112,29.53%,0.903648602,-0.225402844,-0.870200375,STXBP2;SUN2;GRK6;KLF13;ACAP3;ATP2A3;DUS1L;NADK;CENPB;RNF166;SH3GLB2;RGL2;DGKQ;TUBGCP6;SETD1B;ATXN7L3;GIGYF1;UPF1;HDAC7;PPP1R12C;TNK2;CLCN7;NPEPL1;MBD6;REXO1;ZBTB7B;RXRA;CUL9;SIPA1;SEC16A;SMG5;BTBD2;FAM65A;SLC38A10;ABCA7;KMT2B;REPIN1;NBEAL2;CIC;ENGASE;CCDC88B;TYK2;ZDHHC8;LAMP1;CSNK1G2
NR2C1 human tf ARCHS4 coexpression,27-May,10.81%,0.905234218,-0.297521322,-0.87023218,STMN1;HNRNPH1;METTL22;SOX4;PPP2R3A
ARX human tf ARCHS4 coexpression,19-Feb,3.12%,0.904127763,-0.329055128,-0.871455537,STMN1;QPCT
OLIG2 human tf ARCHS4 coexpression,31-Oct,20.17%,0.903269832,-0.278720618,-0.872431699,RHOB;DGCR2;ACAP3;SCD5;ZBTB47;CPNE2;ITPK1;TNK2;ZCCHC24;TMOD2
HMGA1 human tf ARCHS4 coexpression,16-May,15.98%,0.903167949,-0.33249329,-0.873224095,GAPDH;TTLL12;AKT1S1;CALR;NCLN
ZNF627 human tf ARCHS4 coexpression,21-Jan,0.30%,0.903446001,-0.313517739,-0.873916649,STMN1
ZNF669 human tf ARCHS4 coexpression,22-Jan,0.30%,0.904614129,-0.290544296,-0.874089523,STMN1
NFIC human tf ARCHS4 coexpression,19/58,22.98%,0.903776171,-0.239647847,-0.875179761,SLC9A1;PLBD2;ZBTB47;CENPB;AKT1S1;SH3GLB2;GYS1;PPP1R12C;TNK2;TPCN1;ANKRD52;REXO1;ADAM15;EPHX1;ZCCHC24;SEC16A;BTBD2;FAM65A;PNPLA2
ZNF524 human tf ARCHS4 coexpression,38/102,25.72%,0.90239968,-0.223033805,-0.876375418,TYROBP;MSRB1;STXBP2;SUN2;RPS6KA1;GRK6;PSTPIP1;PIK3CD;ATP2A3;ORAI1;CFP;NADK;RNF166;OSCAR;FLOT2;RGL2;B3GNT8;UPF1;FGD3;PPP1R12C;ESRRA;CLCN7;ZBTB7B;CLTB;PRKD2;RXRA;HK3;SIPA1;DOK3;KRI1;PXN;SLC38A10;ABCA7;RILP;TFEB;MBOAT7;NBEAL2;TMEM259
DEAF1 human tf ARCHS4 coexpression,29-Oct,28.16%,0.901631095,-0.285713708,-0.877422631,NRGN;NISCH;KBTBD11;KCNE1;BTBD2;CRTC1;MARCH9;AP4E1;FAM219A;F8A1
TRIM23 human tf ARCHS4 coexpression,Sep-33,21.99%,0.899580079,-0.261702326,-0.879098947,CCSAP;FAR1;LMBRD2;SCD5;PPM1A;CPEB2;RTN3;TMOD2;CPEB4
ELF5 human tf ARCHS4 coexpression,22-Mar,6.51%,0.895393338,-0.28672652,-0.881380376,HSPB1;SIDT1;SLC40A1
CHD6 human tf ARCHS4 coexpression,14/36,29.49%,0.896225574,-0.265714434,-0.881701378,ACPP;FAM73B;RALGAPA2;KDM3B;HTT;LONP1;SEC16A;MED13L;FBXO3;LTB;NXF1;PLEKHM1;STK38;NCOA2
ZC3H7B human tf ARCHS4 coexpression,20/63,29.26%,0.892840323,-0.247969221,-0.883803122,FAM168B;ARHGEF11;ACAP3;CENPB;SH3GLB2;ATXN7L3;UPF1;PPP1R12C;HTT;ANKRD52;REXO1;SEC16A;SMG5;BTBD2;KMT2B;REPIN1;TMEM259;CIC;DVL3;ZDHHC8
CREB3 human tf ARCHS4 coexpression,17-Jan,0.27%,0.893464614,-0.313261186,-0.884208128,LGALS1
ANKZF1 human tf ARCHS4 coexpression,27/97,21.46%,0.894297921,-0.220248327,-0.88476455,ANKRD13D;SUN2;NLRC5;PSTPIP1;PIK3CD;KLF13;ATP2A3;SYVN1;RNF166;RGL2;TUBGCP6;SETD1B;PTK2B;GIGYF1;PSD4;HDAC7;FGD3;TNK2;FRAT1;NPEPL1;PRKD2;CUL9;FCHSD1;SIPA1;MYO1G;DOK3;NLRP1
ZNF783 human tf ARCHS4 coexpression,34/98,27.36%,0.889569876,-0.231901457,-0.887454808,ANKRD13D;SUN2;NLRC5;PSTPIP1;PIK3CD;KLF13;ATP2A3;LRIG2;RNF166;DGKQ;TUBGCP6;SETD1B;GIGYF1;PSD4;FGD3;PPP1R12C;TNK2;REXO1;GLTSCR1;PRKD2;CUL9;FCHSD1;SIPA1;MYO1G;NLRP1;ABCA7;KMT2B;NBEAL2;TMEM259;ZNF592;AHSA2;SGSH;ENGASE;CCDC88B
HIST1H1T human tf ARCHS4 coexpression,24-Feb,2.40%,0.884331244,-0.288790603,-0.890153532,NUP214;LGALS12
TFCP2 human tf ARCHS4 coexpression,30-May,8.98%,0.883775044,-0.273170491,-0.891054531,ARHGAP19;ENC1;MCMBP;ATP2B4;PLA2G16
ZSCAN18 human tf ARCHS4 coexpression,25-Jul,27.40%,0.883268786,-0.285720232,-0.891830397,SCD5;NISCH;KBTBD11;PTOV1;PHF21A;CRTC1;FAM219A
PPP1R10 human tf ARCHS4 coexpression,22/63,27.55%,0.882917072,-0.246349501,-0.892537936,MKI67;SLC9A1;ARHGEF11;SYVN1;GMEB2;AKT1S1;SETD1B;UPF1;HTT;NCLN;ANKRD52;REXO1;PYGO2;UBAP2L;SEC16A;IER5;DHX37;KMT2B;GATAD2A;ZNF592;CIC;NXF1
HOXB8 human tf ARCHS4 coexpression,27-Jun,15.30%,0.880865672,-0.28738103,-0.893826628,FAM168B;AKT1S1;GSK3A;ATXN7L3;UBE2M;PTOV1
ZC3H3 human tf ARCHS4 coexpression,38/106,26.94%,0.879591777,-0.226764962,-0.895070131,STXBP2;SUN2;RPS6KA1;GRK6;PSTPIP1;ATP2A3;DUS1L;SYVN1;NADK;AKT1S1;RNF166;OSCAR;FLOT2;RGL2;DGKQ;SETD1B;ATXN7L3;UPF1;FGD3;PPP1R12C;CLCN7;MBD6;REXO1;GTPBP6;ZBTB7B;PRKD2;SIPA1;DOK3;BTBD2;PXN;SLC38A10;ABCA7;KMT2B;MBOAT7;NBEAL2;TMEM259;XPO6;CIC
ZBTB11 human tf ARCHS4 coexpression,May-43,8.22%,0.880437507,-0.274127478,-0.89541997,HSPH1;CCSAP;SIDT1;MAP3K1;SLBP
ZFP62 human tf ARCHS4 coexpression,23-Feb,3.04%,0.881181369,-0.31985377,-0.895978826,STMN1;SLCO4C1
ZFP91 human tf ARCHS4 coexpression,14/51,20.93%,0.880795929,-0.261096454,-0.896667372,MKI67;FAM168B;KLF13;CENPB;ATXN7L3;CALR;KDM3B;UPF1;HTT;ZDHHC20;ANKRD52;CAB39;SEC16A;SMG5
CUL4A human tf ARCHS4 coexpression,23-Oct,33.26%,0.876399231,-0.301268708,-0.899119064,ASB1;GYS1;CALR;ESRRA;TNNT1;UBFD1;ZDHHC7;KIAA0368;RPTOR;SETD7
SPIC human tf ARCHS4 coexpression,18-May,14.69%,0.874364349,-0.33536437,-0.900516723,MTRNR2L1;SLCO4C1;RCBTB1;NUDT4;FRAT2
AFF3 human tf ARCHS4 coexpression,15-Jun,22.75%,0.871633059,-0.344690502,-0.902409262,CXCR4;FRY;WDPCP;NCOA6;TMOD2;ZBTB11
ZNF48 human tf ARCHS4 coexpression,19-Jun,18.42%,0.872685467,-0.332237006,-0.902631206,MT-ATP6;GSK3A;SAP30L;PTOV1;USP42;BLOC1S4
SNAI2 human tf ARCHS4 coexpression,Jun-33,9.28%,0.874380002,-0.276216219,-0.902640837,LGALS1;VCL;CKAP4;ATP2B4;SOCS5;TRAM2
EBF4 human tf ARCHS4 coexpression,16/46,28.96%,0.874802569,-0.262156191,-0.903103748,ROGDI;ACAP3;SCD5;NISCH;PPP2R3A;SH3GLB2;OLIG1;TNK2;PTOV1;ZCCHC24;BTBD2;LRP3;TMEM259;CIC;FAM219A;DVL3
TEAD3 human tf ARCHS4 coexpression,15/38,28.96%,0.872077525,-0.284771813,-0.904828446,VCL;SLC9A1;CKAP4;TRAM2;AKT1S1;SHC1;ANKRD52;ADAM15;SERINC2;UBFD1;QSOX1;MICALL1;PDLIM7;FZD2;DVL3
KLF7 human tf ARCHS4 coexpression,25-May,14.42%,0.87265769,-0.330706842,-0.905241226,STMN1;RNF24;SOX4;ZBTB18;ZDHHC17
HOXA13 human tf ARCHS4 coexpression,Nov-35,20.78%,0.869917784,-0.273981824,-0.907147229,MKI67;DUS1L;SOCS5;TRAM2;ACPP;AKT1S1;CITED2;ANKRD52;NDRG1;PYGO2;SEC16A
PBX2 human tf ARCHS4 coexpression,42/119,27.36%,0.861046331,-0.224347059,-0.911216113,MNDA;STXBP2;SUN2;RPS6KA1;GRK6;PIK3CD;KLF13;ATP2A3;CFP;NADK;IL17RA;RNF166;PHC2;FLOT2;RGL2;ATXN7L3;GIGYF1;UPF1;FRAT2;HDAC7;FGD3;PPP1R12C;MBD6;REXO1;ZBTB7B;RXRA;SIPA1;DOK3;NLRP1;BTBD2;PXN;ABCA7;KMT2B;GATAD2A;MBOAT7;NBEAL2;TMEM259;ZNF592;XPO6;CIC;ENGASE;CCDC88B
GBX2 human tf ARCHS4 coexpression,22-Feb,6.89%,0.86002124,-0.33693811,-0.912136354,VIM;WLS
ZNF564 human tf ARCHS4 coexpression,17-Aug,24.24%,0.848130736,-0.335748037,-0.917344098,METTL22;LRIG2;BLOC1S3;NSUN6;ZNF441;SPAST;ZNF333;SMUG1
SOX11 human tf ARCHS4 coexpression,25-Feb,2.85%,0.843619555,-0.305418816,-0.919588819,STMN1;HNRNPH1
ZNF765 human tf ARCHS4 coexpression,15-Mar,7.42%,0.83887408,-0.357964479,-0.922028692,HIST1H4C;LY75;ING1
YY2 human tf ARCHS4 coexpression,23-Oct,29.95%,0.8390712,-0.311271275,-0.922542553,RAE1;STK39;ACVR1;BRPF3;SOS2;AKTIP;BRAP;DNAJC16;IGIP;CEP104
ZBTB4 human tf ARCHS4 coexpression,23/77,23.29%,0.82652862,-0.25574588,-0.928006844,SUN2;FAM168B;KLF13;ARHGEF11;ACAP3;ATP2B4;ZBTB47;CENPB;NISCH;SH3GLB2;ITPK1;ATXN7L3;UPF1;PPP1R12C;TNK2;TPCN1;ANKRD52;RXRA;ZCCHC24;BTBD2;FAM65A;PNPLA2;CRTC1
SRF human tf ARCHS4 coexpression,29/78,29.53%,0.82185696,-0.244149667,-0.930570014,FAM168B;DUS1L;TTLL12;CENPB;AKT1S1;GSK3A;ATXN7L3;UPF1;UBE2M;HDAC7;PPP1R12C;ESRRA;CLCN7;ANKRD52;REXO1;GTPBP6;SEC16A;SMG5;DHX37;BTBD2;KMT2B;REPIN1;GATAD2A;TMEM259;ZNF592;CIC;DVL3;ZDHHC8;CSNK1G2
NFATC2 human tf ARCHS4 coexpression,16/82,14.92%,0.821584985,-0.237923454,-0.931262704,EMB;TSC22D3;SUN2;NLRC5;GRK6;SIDT1;PSTPIP1;PIK3CD;KLF13;ATP2A3;PTPN22;RNF166;PARP8;PTK2B;PSD4;FGD3
NKX2-4 human tf ARCHS4 coexpression,23-Oct,24.92%,0.819918203,-0.333494103,-0.932335228,CEBPA;DUS1L;TTLL12;UBE2M;LONP1;SDCCAG3;CEBPE;DHX37;LRP3;LRRC45
MBD1 human tf ARCHS4 coexpression,27/98,20.93%,0.816437506,-0.229365224,-0.934284988,SUN2;NLRC5;RPS6KA1;GRK6;PIK3CD;KLF13;ATP2A3;DUS1L;SYVN1;TUBGCP6;SETD1B;ATXN7L3;PTK2B;UPF1;PSD4;PPP1R12C;HTT;CLCN7;MBD6;ANKRD52;REXO1;ZBTB7B;CUL9;SIPA1;SEC16A;MYO1G;SMG5
RREB1 human tf ARCHS4 coexpression,17/58,20.85%,0.812887984,-0.271114581,-0.936197117,NUP214;MYB;CEBPA;MAP3K1;SULT1A1;WDPCP;RALGAPA2;ZC3H4;ZNF407;SETD1B;GIGYF1;PSD4;HTT;PHKA2;CUL9;SEC16A;MYO1G
HOXD10 human tf ARCHS4 coexpression,26-Oct,24.66%,0.813173157,-0.320255773,-0.936723024,MKI67;DUS1L;ANKRD52;SDCCAG3;CEBPE;UBAP2L;SMG5;UBFD1;LRP3;KMT2B
ZNF703 human tf ARCHS4 coexpression,22/59,29.26%,0.813790051,-0.248099313,-0.937135887,TBC1D10B;DUS1L;CENPB;AKT1S1;GSK3A;SH3GLB2;UPF1;UBE2M;PTOV1;ANKRD52;REXO1;SEC16A;SMG5;BTBD2;LRP3;KMT2B;REPIN1;LRRC45;TMEM259;CIC;DVL3;ZDHHC8
SP4 human tf ARCHS4 coexpression,26-Mar,10.05%,0.807674213,-0.306840596,-0.940301737,STMN1;SOX4;ZNF548
HIST1H1E human tf ARCHS4 coexpression,Feb-30,1.86%,0.80797824,-0.306305934,-0.94080861,MKI67;MTRNR2L1
GRHL3 human tf ARCHS4 coexpression,21-Sep,24.35%,0.804735964,-0.355356173,-0.942712014,S100P;CSTB;ANXA1;DUSP7;CLTB;NDRG1;MICALL1;GLTP;PLD2
ERF human tf ARCHS4 coexpression,30/79,31.28%,0.805896176,-0.229972942,-0.942884072,DUS1L;CENPB;AKT1S1;GSK3A;SH3GLB2;ATXN7L3;UPF1;UBE2M;HDAC7;PPP1R12C;CLCN7;ANKRD52;REXO1;ADAM15;ZBTB7B;SEC16A;SMG5;BTBD2;PXN;KMT2B;REPIN1;GATAD2A;TMEM259;CIC;DVL3;ZDHHC8;LAMP1;CSNK1G2;PLCB3;SIN3B
CASZ1 human tf ARCHS4 coexpression,Nov-31,26.94%,0.807144588,-0.287312735,-0.94304939,ACPP;SH3GLB2;RGL2;RALGAPA2;SETD1B;ESRRA;MBD6;ZBTB7B;SEC16A;KMT2B;CIC
RNF125 human tf ARCHS4 coexpression,28-May,11.42%,0.807282707,-0.295852034,-0.94361376,TSC22D3;NLRC5;SIDT1;PARP8;WDPCP
XBP1 human tf ARCHS4 coexpression,15/44,20.78%,0.807505213,-0.2815499,-0.944049209,HSPB1;RHOB;SIAH2;SYVN1;CENPB;SLC30A1;SH3GLB2;RGL2;SRSF9;NPEPL1;ADAM15;ZBTB7B;COPG1;MBOAT1;SEC16A
ELK1 human tf ARCHS4 coexpression,22/61,26.94%,0.804844784,-0.251319437,-0.945593698,FAM168B;TTLL12;CENPB;AKT1S1;GSK3A;ATXN7L3;CALR;UPF1;UBE2M;LONP1;CLCN7;NCLN;ANKRD52;REXO1;SEC16A;SMG5;DHX37;BTBD2;REPIN1;GATAD2A;TMEM259;CIC
ZNF577 human tf ARCHS4 coexpression,20-May,12.33%,0.805876827,-0.348060842,-0.945808834,HNRNPH1;ING1;ACPP;SOX4;ZNF441
NFIB human tf ARCHS4 coexpression,27-Jun,13.66%,0.805929137,-0.317647179,-0.94665822,STMN1;CCSAP;SOX4;ZNF548;PPP2R3A;ZBTB18
ZNF287 human tf ARCHS4 coexpression,20-Jan,0.30%,0.805812634,-0.345135381,-0.947276269,STMN1
EBF1 human tf ARCHS4 coexpression,25-Jan,0.30%,0.807445874,-0.311012047,-0.947290656,STMN1
ETV5 human tf ARCHS4 coexpression,30-Mar,1.71%,0.808124079,-0.326071045,-0.947708134,GAPDH;TOP2A;TUBA1B
FOXC2 human tf ARCHS4 coexpression,Jun-40,9.28%,0.806934237,-0.310576124,-0.948741247,VIM;LGALS1;VCL;CD59;CKAP4;TRAM2
ZNF821 human tf ARCHS4 coexpression,15-Jan,0.30%,0.808239108,-0.376596815,-0.948860689,STMN1
ZNF497 human tf ARCHS4 coexpression,24-Oct,23.63%,0.809350156,-0.342100134,-0.949164041,CD74;PEX6;ANKDD1A;KCNE1;DAGLB;RAB3D;GLTSCR1;DEAF1;MARCH9;ADHFE1
MEOX1 human tf ARCHS4 coexpression,13/36,23.29%,0.809496035,-0.292323372,-0.949643055,LGALS12;CFD;CEBPA;TMEM129;BTBD6;HDAC7;GPAM;RXRA;EPHX1;ZCCHC24;SERINC2;PNPLA2;CRTC1
HES3 human tf ARCHS4 coexpression,16-Apr,15.37%,0.801925108,-0.372048087,-0.953147347,HSP90AB1;TTLL12;MED14;WWC2
HOXB3 human tf ARCHS4 coexpression,20/56,29.26%,0.800910351,-0.258560152,-0.954244476,NUP214;ACAP3;SUN1;TUBGCP6;GIGYF1;HDAC7;PPP1R12C;PTOV1;MBD6;ANKRD52;REXO1;GTPBP6;SEC16A;BTBD2;KMT2B;ARMC5;TMEM259;CIC;DVL3;ZDHHC8
TEAD2 human tf ARCHS4 coexpression,23-Jun,16.89%,0.800953346,-0.329433216,-0.954850067,HSPD1;VCL;CKAP4;PTOV1;WWC2;SHC1
ZNF197 human tf ARCHS4 coexpression,25-May,18.15%,0.798983099,-0.343798859,-0.956181125,STMN1;NSUN6;ZNF682;ELMOD2;USP42
SHPRH human tf ARCHS4 coexpression,15-Jun,25.84%,0.799252807,-0.375209082,-0.956710354,WDPCP;USP33;TMEM45A;ZBTB11;ZNF333;RICTOR
MRPL28 human tf ARCHS4 coexpression,21-Jun,18.19%,0.79695293,-0.372534807,-0.958176436,GAPDH;TTLL12;AKT1S1;UBE2M;NCLN;CLTB
HMX1 human tf ARCHS4 coexpression,13/31,24.92%,0.791111966,-0.324321611,-0.961024019,MT-ND1;TBC1D10B;DUS1L;TTLL12;UBE2M;NCLN;SDCCAG3;CHCHD10;SMG5;DHX37;LRP3;PGP;LRRC45
NR1H2 human tf ARCHS4 coexpression,20/82,18.07%,0.789510269,-0.255108949,-0.962125695,S100A4;TSPO;NFE2;CD74;STXBP2;SUN2;BLVRB;GRK6;KLF13;AKT1S1;OSCAR;FLOT2;FGD3;PPP1R12C;ESRRA;CLCN7;CST3;NPEPL1;REXO1;ZBTB7B
ZNF700 human tf ARCHS4 coexpression,Jun-31,12.25%,0.791099306,-0.312542052,-0.962157832,PRTN3;TREX1;RWDD2A;VCAN;BBS10;RALGAPA2
RAPGEF3 human tf ARCHS4 coexpression,20/45,31.47%,0.791063805,-0.283160226,-0.962752204,RHOB;ACAP3;ZBTB47;SH3GLB2;ITPK1;TUBGCP6;HDAC7;PPP1R12C;TNK2;TPCN1;ZCCHC24;BTBD2;FAM65A;PNPLA2;TMEM259;CIC;PINK1;ZDHHC8;SIN3B;SORT1
ZNF709 human tf ARCHS4 coexpression,29-Jul,16.67%,0.786853631,-0.289828164,-0.964904224,NUCB2;ABCA5;ZNF548;PPP2R3A;NEDD1;ZNF682;KLHL12
ZNF488 human tf ARCHS4 coexpression,25-Aug,21.58%,0.788330158,-0.319371722,-0.96497241,PAQR4;SCD5;KBTBD11;ITPK1;OLIG1;ZCCHC24;TMOD2;DGAT1
AFF1 human tf ARCHS4 coexpression,14/72,15.03%,0.78887485,-0.269185764,-0.965374534,MKI67;EMB;LY75;MAP3K1;KLF13;SYVN1;ACPP;RALGAPA2;ZNF407;SETD1B;PTK2B;KDM3B;UPF1;HTT
ATF4 human tf ARCHS4 coexpression,19/48,25.72%,0.789950726,-0.280240168,-0.965569804,FAM168B;DUS1L;TTLL12;CENPB;AKT1S1;GSK3A;ATXN7L3;UPF1;UBE2M;LONP1;ANKRD52;REXO1;SDCCAG3;SMG5;DHX37;BTBD2;REPIN1;GATAD2A;TMEM259
SPIB human tf ARCHS4 coexpression,15/35,24.58%,0.791413996,-0.298524282,-0.965671148,CD74;SIDT1;PIK3CD;ATP2A3;SH2D3C;SYVN1;PSD4;PNOC;HLA-DQB1;PRKD2;SIPA1;TCL1A;DOK3;ABCA7;TFEB
TFAP2E human tf ARCHS4 coexpression,28-May,8.18%,0.785536321,-0.346930189,-0.968263862,NKG7;NFE2;CD74;SH2D3C;ORAI1
DZIP1 human tf ARCHS4 coexpression,17-Oct,29.38%,0.785576981,-0.339252617,-0.968902703,ENC1;SCD5;ZBTB18;ZDHHC17;DPY19L3;TMOD2;UBFD1;LRP3;MIB1;DHX57
IKZF1 human tf ARCHS4 coexpression,21/100,14.92%,0.787040286,-0.237819517,-0.969003593,EMB;SELL;STXBP2;SUN2;NLRC5;RPS6KA1;GRK6;PSTPIP1;MAP3K1;PIK3CD;KLF13;ATP2A3;CFP;IL17RA;RNF166;PARP8;SETD1B;PTK2B;TMEM71;PSD4;FGD3
MAX human tf ARCHS4 coexpression,Nov-62,9.97%,0.783282905,-0.266584575,-0.971070306,PADI4;LGALS12;CDKN2D;NFE2;STXBP2;GRK6;VCL;PIK3CD;ATP2A3;CFP;IL17RA
WT1 human tf ARCHS4 coexpression,31-Oct,24.85%,0.783348695,-0.318121339,-0.971591557,FOS;WLS;SLC30A1;WWC2;NCOA6;PIP5K1B;PAXBP1;AKTIP;MICALL1;VPS54
HMX3 human tf ARCHS4 coexpression,14/34,24.58%,0.779775699,-0.321181254,-0.97342002,HIST1H1E;DGCR2;LY75;GADD45G;PTK2B;WWC2;HLA-DQB1;GADD45A;SLC15A4;MYO1G;SMG5;UAP1L1;NEK6;TFEB
H1F0 human tf ARCHS4 coexpression,14/46,25.00%,0.778518801,-0.291462338,-0.974594949,FAM168B;CENPB;AKT1S1;ATXN7L3;CALR;UPF1;ANKRD52;ADAM15;NDRG1;SEC16A;SMG5;BTBD2;REPIN1;ATRN
ZNF629 human tf ARCHS4 coexpression,17/47,28.96%,0.773871034,-0.282644693,-0.976824094,FAM168B;CENPB;AKT1S1;GSK3A;ATXN7L3;UPF1;UBE2M;PTOV1;ANKRD52;SEC16A;SMG5;UBFD1;FAM65A;LRP3;CIC;PINK1;DVL3
ZNF653 human tf ARCHS4 coexpression,24/101,18.07%,0.773856712,-0.255575467,-0.977533178,RBM38;GRK6;TBC1D10B;ACAP3;DUS1L;SYVN1;CENPB;AKT1S1;GSK3A;SH3GLB2;DGKQ;ATXN7L3;STAM;UPF1;UBE2M;PPP1R12C;TNK2;PTOV1;FRAT1;CLCN7;NCLN;REXO1;GTPBP6;ZBTB7B
ZNF678 human tf ARCHS4 coexpression,18-May,21.73%,0.774955682,-0.320415085,-0.977696966,HSPE1;ZNF770;ZDHHC17;ELMOD2;PAXBP1
LBX2 human tf ARCHS4 coexpression,22-Jul,17.73%,0.7747929,-0.338031105,-0.978366283,SLC44A1;ASGR1;SNX11;PPP2R2D;CARS2;GPR141;PHKA2
ZBTB26 human tf ARCHS4 coexpression,Apr-33,10.05%,0.776140577,-0.305607808,-0.978519091,STMN1;PDSS1;METTL22;ZNF548
CEBPA human tf ARCHS4 coexpression,26/95,20.02%,0.771163522,-0.247984575,-0.981018585,RNASE2;TYROBP;LGALS12;CFD;CTSD;CES1;STXBP2;SUN2;RPS6KA1;KLF13;RNPEP;IL17RA;ACSS2;ITGAM;UPF1;PYGL;PPP1R12C;ESRRA;CLCN7;TPCN1;GPAM;ZBTB7B;EMILIN2;RXRA;EPHX1;HK3
ZNF212 human tf ARCHS4 coexpression,29-Sep,27.89%,0.772660916,-0.323926074,-0.981085255,ROGDI;TTLL12;SH2D3C;CLCN7;TRAFD1;SLC38A10;KMT2B;AMFR;EDC3
POU1F1 human tf ARCHS4 coexpression,23-Feb,5.29%,0.774043265,-0.356850653,-0.98118239,MKI67;STK39
ZNF135 human tf ARCHS4 coexpression,23-Jan,0.30%,0.770644403,-0.3373921,-0.983044571,STMN1
ZBTB10 human tf ARCHS4 coexpression,Nov-44,12.06%,0.771203278,-0.304325613,-0.98338877,STMN1;HSP90AA1;CCSAP;ZFAND2A;SESN3;CCNG2;JUN;ING1;ACPP;PPP2R3A;NSUN6
INF2 human tf ARCHS4 coexpression,26/80,23.52%,0.769743126,-0.24616879,-0.984359042,ARHGEF11;DUS1L;CENPB;AKT1S1;TOR4A;SH3GLB2;ITPK1;ATXN7L3;UPF1;PPP1R12C;ESRRA;CLCN7;TPCN1;ANKRD52;REXO1;ADAM15;ZBTB7B;CLTB;SERINC2;SEC16A;SMG5;BTBD2;FAM65A;PNPLA2;PXN;SLC38A10
PAX3 human tf ARCHS4 coexpression,23-Apr,14.00%,0.756549826,-0.326578322,-0.989530815,VIM;WLS;ZNF770;BCL7C
ZNF628 human tf ARCHS4 coexpression,17-Sep,31.54%,0.754957881,-0.379069465,-0.990862743,DUS1L;ZBTB47;PPP1R12C;REXO1;BRPF3;MS4A14;TMEM259;CSNK1G2;ZNF513
ZNF721 human tf ARCHS4 coexpression,16-Jul,22.56%,0.752464516,-0.336584976,-0.992395286,HNRNPH1;ZNF770;YOD1;NSUN6;SLC30A7;TRIQK;SECISBP2
GRHL2 human tf ARCHS4 coexpression,24-Jan,0.15%,0.753977647,-0.32313406,-0.992504952,HSPB1
AKAP8L human tf ARCHS4 coexpression,33/91,29.53%,0.755497624,-0.25115749,-0.992568123,SUN2;ACAP3;DUS1L;GSK3A;SH3GLB2;TUBGCP6;ATXN7L3;GIGYF1;UPF1;HDAC7;PPP1R12C;TNK2;PTOV1;CLCN7;MBD6;TPCN1;ANKRD52;REXO1;GTPBP6;CUL9;SEC16A;SMG5;BTBD2;ABCA7;KMT2B;REPIN1;LRRC45;TMEM259;CIC;ENGASE;TYK2;ZDHHC8;CSNK1G2
