Term,tag %,gene %,fdr,es,nes,lead_genes
TGIF1 human tf ARCHS4 coexpression,22-Jul,3.50%,0.088608278,-0.561152825,-1.579586409,MGST1;UBE2C;H2AFZ;HSPD1;HSPE1;HSP90AB1;PGM3
HOXB8 human tf ARCHS4 coexpression,27-Dec,21.35%,0.08717797,-0.527654581,-1.582619421,CDK16;UBA1;PTOV1;UBE2M;GSK3A;FZR1;INTS1;FBRSL1;LRP3;H1FX;ATP13A2;FAM168B
ZKSCAN5 human tf ARCHS4 coexpression,24-Jul,10.31%,0.087462751,-0.559342475,-1.58300407,STMN1;PGM3;ADNP2;TRIM59;TIA1;ARMC10;ZNF639
ZSCAN23 human tf ARCHS4 coexpression,16-May,9.55%,0.087472194,-0.585405735,-1.583448574,STMN1;SOX4;ZNF117;HSDL1;TIA1
LIN28B human tf ARCHS4 coexpression,15-Jun,11.95%,0.087551787,-0.61818148,-1.584095796,H2AFZ;HSPD1;HSP90AB1;ZNF770;PLEKHA8;ARL5B
ZFP57 human tf ARCHS4 coexpression,22-Jun,10.54%,0.086505191,-0.560586719,-1.586310428,PRSS57;NFE2;LMO2;LYL1;SLC40A1;TMEM160
SNAPC4 human tf ARCHS4 coexpression,28/77,18.04%,0.0857299,-0.466701165,-1.587637452,CLCN7;ASXL1;DUS1L;STK11;NCLN;GTPBP6;TMEM259;UBA1;UBE2M;SLC4A2;FZR1;INTS1;TTLL12;RPTOR;SLC38A10;MEN1;SRF;TNRC18;UPF1;ZNF787;LRRC45;MOGS;ARFGAP1;POLRMT;FBRSL1;SEC16A;SMARCD2;EME2
THAP1 human tf ARCHS4 coexpression,21-Jun,9.59%,0.083947911,-0.550371626,-1.590931506,H2AFZ;LIN7C;CD96;TRIM59;XRCC4;CUL4A
THAP4 human tf ARCHS4 coexpression,24/39,26.41%,0.084008756,-0.505260442,-1.591456028,GAPDH;CDK16;DUS1L;PCYT2;NCLN;GTPBP6;UBE2M;SLC4A2;INTS1;TTLL12;MEN1;CDC34;UPF1;ZNF787;MOGS;POLRMT;SMARCD2;CLTB;REPIN1;ZNF282;DHX37;SLC27A4;SDF4;MGAT4B
PHB2 human tf ARCHS4 coexpression,17/27,24.12%,0.083132997,-0.558761061,-1.593562581,GAPDH;LONP1;CDK16;DUS1L;NCLN;UBA1;UBE2M;SLC4A2;INTS1;TTLL12;UPF1;MOGS;POLRMT;SMARCD2;REPIN1;ZNF282;DHX37
GATAD2A human tf ARCHS4 coexpression,35/68,29.98%,0.083479852,-0.476494347,-1.594102982,CALR;LONP1;DUS1L;STK11;TMEM259;UBE2M;SLC4A2;FZR1;INTS1;TTLL12;RPTOR;NUP153;MEN1;SRF;ZDHHC5;UPF1;ZNF787;MOGS;ARFGAP1;POLRMT;CTDP1;FBRSL1;SEC16A;SMARCD2;FOXK2;CSNK1G2;ZNF282;DHX37;REXO1;SDF4;KMT2D;MINK1;CENPB;TAOK2;AKT1S1
ZNF569 human tf ARCHS4 coexpression,13/23,27.66%,0.083028278,-0.541963832,-1.595937909,MDM1;ZNF117;PUM2;CAMKMT;SYNE2;THAP2;NFIA;ZNF320;ARRDC4;PUM1;STK35;NXF1;NSF
ZNF219 human tf ARCHS4 coexpression,20/54,17.66%,0.082497899,-0.486687777,-1.597631169,MFGE8;ECI1;MFSD3;CDK16;STK11;NCLN;TMEM259;UBA1;PTOV1;PTDSS2;GSK3A;HOMER3;INTS1;CDC34;ZNF787;ARFGAP1;POLRMT;FBRSL1;LRP3;ERCC2
POU3F3 human tf ARCHS4 coexpression,21-Jun,9.28%,0.082551842,-0.565095634,-1.598165515,STMN1;SCD5;KBTBD11;CLASP2;HSDL1;BASP1
ZNF133 human tf ARCHS4 coexpression,16-Mar,3.46%,0.08275501,-0.577760613,-1.598690175,STMN1;ZNF512;SOX4
ZFP90 human tf ARCHS4 coexpression,18-May,6.01%,0.081316391,-0.616744177,-1.602719379,STMN1;SCD5;ZNF512;SOX4;MTRNR2L12
HOXA13 human tf ARCHS4 coexpression,19/35,26.41%,0.080912891,-0.517961026,-1.603990478,MKI67;CITED2;TM9SF3;IGF1R;CDK16;ASXL1;DUS1L;PYGO2;NDRG1;NUP153;MEN1;ID1;SIPA1L3;SEC16A;FOXK2;STK35;ZNF282;KMT2D;MGAT4B
CIZ1 human tf ARCHS4 coexpression,36/69,29.98%,0.081109705,-0.48404465,-1.604455403,CALR;CLCN7;LONP1;CDK16;ASXL1;DUS1L;TMEM259;UBA1;DVL3;UBE2M;GSK3A;SLC4A2;FZR1;INTS1;TTLL12;RPTOR;MEN1;UPF1;MOGS;ARFGAP1;POLRMT;FBRSL1;SEC16A;SMARCD2;FAM168B;REPIN1;REXO1;SDF4;KMT2D;MGAT4B;MINK1;GATAD2A;UBAP2L;CENPB;TAOK2;AKT1S1
ZNF629 human tf ARCHS4 coexpression,18/47,23.74%,0.080699908,-0.516404405,-1.605593813,UBFD1;CDK16;UBA1;DVL3;PTOV1;UBE2M;GSK3A;SLC4A2;INTS1;RPTOR;UPF1;ARFGAP1;PINK1;LRP3;SEC16A;FAM168B;FOXK2;ZNF282
ZNF398 human tf ARCHS4 coexpression,21-Aug,12.33%,0.079748734,-0.596716213,-1.607875201,HSPD1;UBFD1;KIAA1958;ADNP2;ZNF770;ZNF281;NUP153;PRKCI
HOXC9 human tf ARCHS4 coexpression,14/29,17.24%,0.079093954,-0.553176299,-1.610034503,MT-ATP6;ECI1;MFSD3;CDK16;DUS1L;NCLN;PTDSS2;UBE2M;PRMT7;CDC34;ZNF787;ENDOG;POLRMT;LRP3
UNK human tf ARCHS4 coexpression,28/62,29.26%,0.078198153,-0.476230529,-1.611479567,USP20;CD96;CDK16;ASXL1;DUS1L;GTPBP6;TMEM259;UBA1;DVL3;PTOV1;FZR1;FAM193B;INTS1;RPTOR;TNRC18;LRRC45;ARFGAP1;FBRSL1;SEC16A;H1FX;CSNK1G2;REPIN1;REXO1;KMT2D;SYNGAP1;GATAD2A;UBAP2L;TAOK2
ZNF677 human tf ARCHS4 coexpression,19-Mar,3.46%,0.076822511,-0.582936821,-1.614629816,STMN1;PLAC8;SOX4
HOXA6 human tf ARCHS4 coexpression,29-Aug,6.09%,0.076450669,-0.573071703,-1.615816197,PRSS57;SPINK2;PTPRCAP;UBB;RGL4;P2RY8;NFE2;LMO2
ALX4 human tf ARCHS4 coexpression,19-Jul,11.19%,0.07686482,-0.616389714,-1.616466255,UBFD1;CDK16;UBA1;PTOV1;CCDC117;SLC4A2;INTS1
TCF4 human tf ARCHS4 coexpression,24-Aug,11.68%,0.074896574,-0.562503766,-1.620036836,STMN1;SCD5;SOX4;ZNF181;TIA1;PUM2;RBM5;KANSL1L
FOXA2 human tf ARCHS4 coexpression,19-Sep,9.86%,0.074424741,-0.611863387,-1.622465589,STMN1;HIST1H4C;HSP90AA1;SOX4;SLC36A4;PRRG4;TAPT1;DNAJB1;ARMC10
TSC22D1 human tf ARCHS4 coexpression,19-Jun,8.68%,0.074914378,-0.61437453,-1.62293667,STMN1;BEX2;SCD5;RTN3;MTRNR2L12;HSDL1
EDF1 human tf ARCHS4 coexpression,13/32,15.72%,0.075329326,-0.519907308,-1.623304437,RPL36;ECI1;MFSD3;DUS1L;NCLN;PTOV1;UBE2M;PRMT7;ATP5D;RFNG;CDC34;ZNF787;POLRMT
LHX4 human tf ARCHS4 coexpression,20/33,28.69%,0.074033791,-0.585688213,-1.626030148,MTRNR2L8;MKI67;ASXL1;DUS1L;YEATS2;BRD9;RPTOR;NUP153;SRF;CCNT1;ZNF407;SEC16A;EME2;KDM3B;INTS3;STK35;DHX37;KMT2D;PAXIP1;UBAP2L
ZNF496 human tf ARCHS4 coexpression,21/33,28.04%,0.074037082,-0.555260304,-1.627107386,UBFD1;TMEM159;CDK16;SLC25A29;CLK2;PTOV1;YEATS2;INTS1;NUP153;DNMBP;TNRC18;ERCC2;KDM3B;HIPK1;FAM168B;FOXK2;TGIF1;ZER1;KMT2D;SYNGAP1;GATAD2A
ZNF260 human tf ARCHS4 coexpression,22-Jul,9.55%,0.074123236,-0.58430079,-1.627684572,STMN1;ZNF512;ZNF770;MTRNR2L12;ZNF117;HSDL1;TIA1
ST18 human tf ARCHS4 coexpression,23-May,6.51%,0.072793057,-0.580693657,-1.62988215,STMN1;BEX2;SCD5;SOX4;CLASP2
ADAMTS19 human tf ARCHS4 coexpression,16-Oct,15.79%,0.070353258,-0.671329253,-1.633862672,MGST1;H2AFZ;HSPD1;HSPE1;HSP90AB1;ADNP2;ZNF281;PRKCI;F11R;TRIM37
LGR4 human tf ARCHS4 coexpression,Nov-33,16.67%,0.069063265,-0.546949768,-1.637448757,HSPD1;UBFD1;SEPP1;SEC24A;TM9SF3;PANK3;ARL5B;PRKCI;F11R;ID1;ACOX1
SKIL human tf ARCHS4 coexpression,27-Aug,8.49%,0.067585116,-0.572978645,-1.641299074,H2AFZ;HSPD1;HNRNPH1;HSP90AB1;LIN7C;ALG6;TRIM59;RCHY1
ZNF507 human tf ARCHS4 coexpression,14/27,23.33%,0.066857728,-0.599203425,-1.643299566,HSPD1;MKI67;AHSA2;DIS3;ARMC10;PANK3;SMAD4;NUP153;STRN;PRDM10;KDM3B;ZNF697;TLK2;STK35
ZNF74 human tf ARCHS4 coexpression,16-Apr,8.68%,0.067242239,-0.634615464,-1.643370939,STMN1;SOX4;ACOT8;HSDL1
PLXNA1 human tf ARCHS4 coexpression,29/60,29.98%,0.060590804,-0.49235941,-1.654510721,CALR;MFGE8;DNAJC5;CDK16;NCLN;UBA1;DVL3;SLC4A2;FZR1;INTS1;ZDHHC5;TNRC18;UPF1;MOGS;ARFGAP1;SEC16A;LAMP1;ATP13A2;FAM168B;MICALL1;SDF4;MGAT4B;MINK1;CENPB;POFUT2;PKD1;TAOK2;ADAM15;AKT1S1
HOXD9 human tf ARCHS4 coexpression,28-Nov,17.24%,0.060148078,-0.577169741,-1.65672413,CEBPE;CDK16;NCLN;UBA1;UBE2M;GSK3A;PRMT7;ENDOG;POLRMT;FBRSL1;LRP3
MZF1 human tf ARCHS4 coexpression,33/102,20.02%,0.060580798,-0.438301981,-1.656754121,ATP2A3;CLCN7;PIGQ;USP20;AHSA2;DUS1L;STK11;GLI4;ATHL1;FAM73B;TMEM259;SLC25A29;CLK2;PTOV1;FZR1;FAM193B;INTS1;SLC38A10;ZNF692;SYVN1;RFNG;TNRC18;UPF1;MOGS;ARFGAP1;PPP6R2;MYO15B;FBRSL1;SEC16A;EME2;INTS3;MAP3K11;SUN2
TEAD2 human tf ARCHS4 coexpression,23-Jul,10.88%,0.059421017,-0.634570547,-1.659858708,MFGE8;HSPD1;UBFD1;CDK16;UBA1;PTOV1;PLEKHA8
HOXB2 human tf ARCHS4 coexpression,18/40,24.01%,0.058870588,-0.545631401,-1.66115621,CST7;PTPRCAP;NFE2;USP20;SRSF9;STK11;TMEM259;TMEM160;CD69;FIZ1;MOGS;POLRMT;PIM1;H1FX;AMFR;SUGP1;CMTM7;IL32
NR2F6 human tf ARCHS4 coexpression,23/52,17.50%,0.056599655,-0.521969425,-1.665445298,ECI1;MFSD3;LONP1;CDK16;DUS1L;PCYT2;NCLN;PTOV1;UBE2M;SLC4A2;INTS1;TTLL12;RFNG;CDC34;UPF1;ZNF787;ID1;LRRC45;MOGS;ARFGAP1;POLRMT;LRP3;SMARCD2
BCLAF1 human tf ARCHS4 coexpression,22-Nov,17.54%,0.056928117,-0.628308257,-1.665505542,HSPD1;HSP90AB1;ADNP2;LIN7C;MIB1;PAXBP1;PUM2;NUP153;CCNT1;PIKFYVE;MAPK6
ZNF703 human tf ARCHS4 coexpression,30/59,26.41%,0.05579793,-0.519464369,-1.669488318,CDK16;DUS1L;STK11;TMEM259;UBA1;DVL3;PTOV1;UBE2M;GSK3A;SLC4A2;FZR1;INTS1;RPTOR;SRF;UPF1;LRRC45;ARFGAP1;FBRSL1;LRP3;SEC16A;SMARCD2;EME2;H1FX;FOXK2;REPIN1;ZNF282;REXO1;SLC27A4;KMT2D;MGAT4B
HHEX human tf ARCHS4 coexpression,16/58,9.93%,0.056033144,-0.527030275,-1.670822367,PRSS57;SPINK2;MYB;PTPRCAP;ATP2A3;RGL4;CITED2;P2RY8;MAPK14;SNTB1;ACCS;SRSF9;LMO2;CEACAM4;LYL1;SLC40A1
ZFP37 human tf ARCHS4 coexpression,22-Jun,9.55%,0.055343342,-0.549142522,-1.672731535,STMN1;BEX2;SOX4;ZNF682;HSDL1;TIA1
ZNF711 human tf ARCHS4 coexpression,23-Sep,9.25%,0.055672243,-0.606126595,-1.67286329,STMN1;CEBPE;LBR;SOX4;MKI67;CDK16;PAXBP1;HKR1;KIF23
DNAJC1 human tf ARCHS4 coexpression,22-Jun,6.35%,0.056100491,-0.642010068,-1.672883533,PRSS57;IGLL1;DUT;CLEC11A;SLBP;B3GALT6
ZNF454 human tf ARCHS4 coexpression,16-Jun,8.68%,0.056250326,-0.623927876,-1.673542679,STMN1;ZNF512;SOX4;RTN3;ZNF682;HSDL1
PSMD12 human tf ARCHS4 coexpression,20-Jul,9.25%,0.056019464,-0.665391715,-1.67515615,H2AFZ;HSPD1;HNRNPH1;HSP90AB1;LIN7C;TRIM59;KIF23
THAP3 human tf ARCHS4 coexpression,15-Aug,19.44%,0.056460562,-0.689367428,-1.675170144,RPL36;ECI1;ATOX1;CD63;ATP5D;SMUG1;EXD3;POLE4
POU5F1 human tf ARCHS4 coexpression,18-Sep,17.66%,0.054282108,-0.649340873,-1.679712126,MFGE8;HSPD1;UBFD1;HSP90AB1;ARHGAP19;TTLL12;PRKCI;F11R;ERCC2
ZNF418 human tf ARCHS4 coexpression,20-Jun,9.55%,0.053833843,-0.567413966,-1.682059043,STMN1;HNRNPH1;KIAA1958;SOX4;HKR1;TIA1
ZNF207 human tf ARCHS4 coexpression,14/25,15.53%,0.054267987,-0.589073158,-1.682235615,HSPD1;LBR;HSP90AB1;DMTF1;DIS3;TRIM59;ARHGAP19;PAXBP1;KIF23;TIA1;NUP153;CCNT1;SENP1;PIKFYVE
ELK1 human tf ARCHS4 coexpression,37/61,29.98%,0.054410233,-0.526970995,-1.682650795,CALR;CLCN7;LONP1;DNAJC5;CDK16;NCLN;TMEM259;UBA1;UBE2M;GSK3A;SLC4A2;FZR1;INTS1;TTLL12;RPTOR;MEN1;SRF;ZDHHC5;UPF1;ZNF787;MOGS;ARFGAP1;POLRMT;SEC16A;SMARCD2;FAM168B;REPIN1;ZNF282;DHX37;REXO1;SDF4;MGAT4B;MINK1;GATAD2A;CENPB;TAOK2;AKT1S1
ZFR human tf ARCHS4 coexpression,21-Nov,18.95%,0.052746363,-0.631812874,-1.686163027,HSPD1;HSP90AB1;ZNF770;DMTF1;KIF23;YEATS2;PANK3;NUP153;DCTN4;MAPK6;PUM1
RFX7 human tf ARCHS4 coexpression,23/50,20.43%,0.052777085,-0.542964893,-1.686693175,MYB;MTRNR2L1;MTRNR2L8;MKI67;ATP8A1;ASXL1;DIS3;MIB1;ARHGAP19;MED14;PLEKHA8;PANK3;SMAD4;NUP153;MEX3C;STRN;MCMBP;MCTP2;PIKFYVE;ATG2B;KDM3B;PUM1;NUDT18
PBX3 human tf ARCHS4 coexpression,19-Aug,9.55%,0.052501888,-0.632000267,-1.688239986,STMN1;BEX2;KIAA1958;ATP8A1;SLC36A4;PAM;HSDL1;TIA1
ZNF678 human tf ARCHS4 coexpression,18-Aug,11.95%,0.052943081,-0.637651666,-1.688410953,HSPE1;ZNF770;LIN7C;MIB1;PAXBP1;HSDL1;XRCC4;ARL5B
HES4 human tf ARCHS4 coexpression,19/29,24.16%,0.051106501,-0.567130785,-1.693955614,ECI1;CDK16;DUS1L;TMEM259;PTOV1;UBE2M;GSK3A;VARS2;CDC34;MSRB2;ZNF787;FBRSL1;LRP3;H1FX;TSR3;CSNK1G2;REPIN1;ZNF282;PRR7
ZBTB39 human tf ARCHS4 coexpression,13/32,14.88%,0.050914732,-0.574412296,-1.69585647,HSPD1;UBFD1;HSP90AB1;ADNP2;ZCCHC3;ARHGAP19;NUP153;MEX3C;SRF;CCNT1;ZNF407;DNMBP;TACC3
ZNF606 human tf ARCHS4 coexpression,16-May,9.55%,0.050402658,-0.626540509,-1.697126214,STMN1;KIAA1958;SOX4;HSDL1;TIA1
ZNF251 human tf ARCHS4 coexpression,25-Sep,15.22%,0.049988264,-0.574599675,-1.699061686,STMN1;ZNF512;SOX4;GNPDA2;ZNF117;TIA1;PUM2;NSUN6;SYNE2
ZNF627 human tf ARCHS4 coexpression,21-Oct,20.59%,0.049566599,-0.573375602,-1.701195027,STMN1;BEX2;SOX4;RTN3;HSDL1;TIA1;FAM160B1;THAP2;ZNF821;KLHL9
ZNF391 human tf ARCHS4 coexpression,22-Jun,9.55%,0.047835817,-0.617041609,-1.704160225,PRTN3;NUCB2;ZNF770;ZNF181;RCHY1;TIA1
ZNF837 human tf ARCHS4 coexpression,20/39,25.99%,0.047715724,-0.561387681,-1.704949025,PTPRCAP;SLPI;SRSF9;LMO2;GLI4;TMEM259;TMEM160;SLC38A10;MEN1;CNOT11;POLRMT;PPP6R2;GZMH;SMARCD2;GGT1;MAP3K11;CLTB;DHX37;NUS1;SDF4
SMARCA5 human tf ARCHS4 coexpression,13/17,18.49%,0.048145595,-0.721737754,-1.705058107,HSPD1;HSP90AB1;ZNF770;MTRNR2L12;MIB1;ARHGAP19;CCDC117;TIA1;PLEKHA8;ARL5B;PRKCI;MAPK6;HMGCR
ZNF747 human tf ARCHS4 coexpression,16-Apr,13.39%,0.048583283,-0.666320157,-1.705355778,PRSS57;SLC16A10;LYL1;ZNF169
T human tf ARCHS4 coexpression,20-Nov,14.92%,0.048241838,-0.617721157,-1.706666167,FABP5;H2AFZ;HSPD1;HSPE1;AHSA2;GPD2;RCHY1;INTS1;PRMT7;ZNF787;PDE4D
ZNF777 human tf ARCHS4 coexpression,42/71,29.98%,0.048688522,-0.517036654,-1.706700881,CLCN7;LONP1;CDK16;DUS1L;STK11;GTPBP6;TMEM259;UBA1;UBE2M;GSK3A;SLC4A2;FZR1;INTS1;TTLL12;RPTOR;MEN1;SRF;ZDHHC5;CDC34;UPF1;ZNF787;MOGS;ARFGAP1;POLRMT;FBRSL1;SEC16A;SMARCD2;H1FX;FAM168B;FOXK2;CSNK1G2;REPIN1;ZNF282;DHX37;REXO1;SDF4;MGAT4B;MINK1;GATAD2A;CENPB;TAOK2;AKT1S1
ZNF334 human tf ARCHS4 coexpression,16-Jul,9.55%,0.048341678,-0.659652498,-1.70912935,STMN1;SOX4;ZNF770;LIN7C;PTGR2;TRIM59;TIA1
HMG20B human tf ARCHS4 coexpression,20/52,15.72%,0.048797732,-0.514124904,-1.709167962,HSPB1;CALR;CLCN7;SRSF9;DUS1L;NCLN;GTPBP6;TMEM259;UBA1;UBE2M;SLC4A2;FZR1;INTS1;TTLL12;SLC38A10;MEN1;LRRC45;MOGS;ARFGAP1;POLRMT
WIZ human tf ARCHS4 coexpression,39/71,29.98%,0.048328586,-0.512418441,-1.711868104,CDK16;DUS1L;STK11;TMEM259;UBA1;DVL3;PTOV1;UBE2M;GSK3A;SLC4A2;FZR1;INTS1;RPTOR;MEN1;SRF;TNRC18;UPF1;MOGS;ARFGAP1;FBRSL1;LRP3;SEC16A;H1FX;FAM168B;FOXK2;CSNK1G2;REPIN1;ZNF282;REXO1;SLC27A4;SDF4;KMT2D;MGAT4B;MINK1;GATAD2A;CENPB;TAOK2;ADAM15;AKT1S1
ZNF181 human tf ARCHS4 coexpression,25-May,5.63%,0.04843971,-0.61129871,-1.71231114,SPINK2;NUCB2;STMN1;ZNF682;ZNF770
ZNF444 human tf ARCHS4 coexpression,27/73,18.04%,0.04557793,-0.479908099,-1.720448342,CLCN7;PIGQ;DUS1L;PCYT2;STK11;FLYWCH1;TMEM259;SLC25A29;PTOV1;FZR1;FAM193B;INTS1;ZNF692;MEN1;ATP5D;RFNG;TNRC18;ZNF787;LRRC45;MOGS;ARFGAP1;POLRMT;PPP6R2;MAPK3;FBRSL1;LRP3;EME2
ZNF804A human tf ARCHS4 coexpression,25-Jul,10.69%,0.045904604,-0.624102681,-1.72085812,PRSS57;STMN1;RNASE3;BACE1;LMO2;BASP1;RBM5
ZFP30 human tf ARCHS4 coexpression,20-Jun,8.49%,0.044296003,-0.631037931,-1.725172502,STMN1;BEX2;KIAA1958;MIB1;SYT15;RCHY1
HMGA2 human tf ARCHS4 coexpression,22-Jul,11.64%,0.044126101,-0.630666646,-1.726527674,MFGE8;TOP2A;HSPD1;UBFD1;KIF23;PLEKHA8;F2RL1
ERG human tf ARCHS4 coexpression,Oct-32,11.57%,0.042962281,-0.594578405,-1.728443783,PRSS57;SPINK2;MYB;RGL4;ING1;NFE2;LMO2;LYL1;RALGAPA2;NDRG1
ZNF428 human tf ARCHS4 coexpression,20-Jun,13.36%,0.042024858,-0.611362262,-1.730411795,STMN1;RPL36;BEX2;BASP1;STK17A;RFNG
E2F1 human tf ARCHS4 coexpression,16/31,17.50%,0.042205377,-0.602448896,-1.731309491,TUBA1B;MKI67;LONP1;CDK16;DUS1L;NCLN;UBA1;UBE2M;SLC4A2;INTS1;TTLL12;UPF1;FNTB;LRRC45;TACC3;SMARCD2
MAZ human tf ARCHS4 coexpression,38/62,29.98%,0.041751258,-0.527386745,-1.733501306,LONP1;CDK16;DUS1L;STK11;NCLN;TMEM259;UBA1;PTOV1;UBE2M;GSK3A;SLC4A2;FZR1;INTS1;TTLL12;MEN1;UPF1;LRRC45;MOGS;ARFGAP1;POLRMT;FBRSL1;LRP3;SEC16A;SMARCD2;H1FX;FOXK2;CSNK1G2;REPIN1;ZNF282;DHX37;REXO1;SDF4;KMT2D;MGAT4B;GATAD2A;CENPB;TAOK2;AKT1S1
ZKSCAN2 human tf ARCHS4 coexpression,13/21,24.89%,0.041932698,-0.650102603,-1.733741478,STMN1;UBFD1;MIB1;HSDL1;PLEKHA8;NUP153;HMGCR;KIF1B;PUM1;FAM168B;ANKRD50;ATPAF1;TGFBR1
ZNF227 human tf ARCHS4 coexpression,20-Nov,13.39%,0.04133562,-0.658240087,-1.736603349,TOP2A;TUBA1B;LBR;KIAA1958;ZMYM1;MKI67;TRIM59;KIF23;CCDC117;CUL4A;ZNF169
MBD3 human tf ARCHS4 coexpression,48/83,29.98%,0.040198509,-0.5073385,-1.740035304,CLCN7;LONP1;CDK16;DUS1L;STK11;NCLN;GTPBP6;TMEM259;UBA1;PTOV1;UBE2M;GSK3A;SLC4A2;FZR1;INTS1;TTLL12;RPTOR;MEN1;SRF;RFNG;CDC34;UPF1;ZNF787;LRRC45;MOGS;ARFGAP1;POLRMT;FBRSL1;LRP3;H1FX;ATP13A2;CSNK1G2;REPIN1;ZNF282;ABHD17A;DHX37;PPP1R37;REXO1;MICALL1;SLC27A4;SDF4;MGAT4B;GATAD2A;CENPB;TAOK2;NPLOC4;ADAM15;AKT1S1
NKX6-1 human tf ARCHS4 coexpression,23-Nov,15.07%,0.039036677,-0.631023058,-1.743591288,STMN1;BEX2;HIST1H4C;HSP90AA1;RRAGD;PAM;DNAJB1;BASP1;ZNF639;MT-ATP8;PPP2CB
ZNF764 human tf ARCHS4 coexpression,26-Oct,10.54%,0.039465652,-0.687019533,-1.743917756,PRSS57;SPINK2;DUT;CLEC11A;SLBP;LMO2;B3GALT6;CPT2;ARMC10;TMEM160
HOXA4 human tf ARCHS4 coexpression,22/41,23.33%,0.039359392,-0.556809064,-1.745333678,UBFD1;MT-ND1;GADD45A;SRSF9;CDK16;DUS1L;GTPBP6;MT-ND2;NCK2;UBE2M;GSK3A;BTRC;CDC34;CNOT11;ATG4D;PINK1;TRIOBP;CAPN3;FOXK2;TLK2;BRPF3;STK35
FOXP4 human tf ARCHS4 coexpression,35/69,29.98%,0.039663911,-0.511132086,-1.745533184,CDK16;ASXL1;DUS1L;PCYT2;TMEM259;UBA1;DVL3;PTOV1;SLC4A2;FZR1;INTS1;RPTOR;SRF;SYVN1;UPF1;MOGS;ARFGAP1;FBRSL1;SIPA1L3;SEC16A;FOXK2;CSNK1G2;BRPF3;REPIN1;REXO1;SDF4;KMT2D;MGAT4B;MINK1;CENPB;PKD1;TAOK2;NPLOC4;ADAM15;AKT1S1
